id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
23338,3,No,5,,No,11,3,
23339,0,No,9,4,No,14,9,
23340,3,No,4,7,No,14,10,
23341,2,No,9,3,No,11,4,
23342,7,Yes,2,0,Yes,4,0,
23343,1,,6,6,No,6,6,
23344,1,No,5,4,No,5,9,
23345,1,No,9,5,No,15,5,
23346,9,,3,2,Yes,0,1,
23347,2,No,7,6,No,4,5,
23348,2,No,9,6,No,9,10,
23349,2,No,5,3,No,8,4,
23350,8,No,9,6,No,10,7,
23351,3,No,7,5,No,5,8,
23352,8,Yes,1,2,Yes,0,0,
23353,0,No,6,3,No,4,7,
23354,,No,8,3,No,,3,
23355,0,No,6,6,No,6,9,
23356,10,,0,0,Yes,0,0,
23357,0,No,5,5,No,,3,
23358,,No,5,,No,14,9,
23359,5,Yes,3,,Yes,5,2,
23360,8,Yes,3,,Yes,4,1,
23361,0,No,4,5,,15,4,
23362,4,No,8,4,No,5,8,
23363,2,No,5,3,No,10,10,
23364,0,,6,6,No,11,7,
23365,2,No,8,5,No,6,4,
23366,0,No,4,7,,15,4,
23367,1,No,4,3,No,14,5,
23368,1,No,6,3,No,6,9,
23369,2,No,8,4,No,9,6,
23370,2,No,7,6,,9,9,
23371,3,No,4,5,No,10,7,
23372,1,No,7,7,No,6,3,
23373,10,Yes,,2,Yes,4,2,
23374,0,No,5,4,No,5,4,
23375,0,No,4,,No,8,7,
23376,3,No,,4,No,12,4,
23377,3,No,4,4,No,15,4,
23378,1,No,6,6,No,9,10,
23379,1,No,9,6,No,14,5,
23380,3,No,8,3,No,11,,
23381,1,No,7,,No,12,6,
23382,1,No,,5,No,14,7,
23383,4,,,0,Yes,5,0,
23384,1,No,5,7,No,6,5,
23385,1,No,5,5,No,9,7,
23386,3,No,7,4,No,10,,
23387,5,Yes,3,1,,4,1,
23388,0,,4,5,No,10,6,
23389,7,Yes,0,0,Yes,4,0,
23390,4,No,7,4,No,12,5,
23391,0,No,8,3,No,14,7,
23392,3,No,7,5,No,9,3,
23393,0,No,8,5,No,12,4,
23394,7,Yes,,1,Yes,2,,
23395,0,,9,3,,4,5,
23396,0,No,3,6,No,8,8,
23397,2,No,,4,No,10,,
23398,0,No,,3,No,10,9,
23399,2,No,,5,No,11,3,
23400,1,No,7,4,No,11,3,
23401,0,No,9,6,No,12,5,
23402,,No,5,4,No,4,9,
23403,3,No,5,6,No,11,4,
23404,,No,8,3,No,12,6,
23405,6,Yes,1,1,Yes,3,2,
23406,3,No,9,7,No,14,6,
23407,1,No,8,,No,12,3,
23408,3,No,7,3,No,10,7,
23409,3,No,7,5,No,10,9,
23410,4,Yes,2,,Yes,4,1,
23411,9,Yes,2,1,Yes,5,2,
23412,1,No,,5,No,10,4,
23413,2,No,4,3,No,10,8,
23414,8,,1,2,Yes,5,0,
23415,2,No,4,6,No,15,10,
23416,10,Yes,0,1,Yes,4,,
23417,1,No,7,6,No,14,6,
23418,8,No,2,3,No,4,,
23419,3,No,10,3,No,10,5,
23420,2,No,7,7,No,9,5,
23421,1,No,8,5,No,12,10,
23422,3,No,5,6,No,8,5,
23423,5,Yes,2,0,Yes,,3,
23424,8,Yes,0,,Yes,0,0,
23425,3,No,5,7,No,6,4,
23426,2,No,8,7,,13,9,
23427,3,No,6,7,No,9,6,
23428,2,No,8,7,No,8,5,
23429,3,No,8,5,No,10,3,
23430,5,Yes,3,,Yes,4,,
23431,10,Yes,2,,Yes,5,0,
23432,,No,9,6,No,6,6,
23433,2,No,,7,No,6,9,
23434,0,No,4,5,No,,9,
23435,0,No,8,3,No,9,4,
23436,0,No,7,5,No,6,,
23437,2,No,6,5,No,15,5,
23438,9,Yes,1,5,Yes,1,5,
23439,5,No,9,7,No,8,8,
23440,2,,6,4,No,8,7,
23441,,No,9,3,No,14,5,
23442,2,No,10,6,No,12,10,
23443,1,No,9,5,No,8,5,
23444,2,No,5,4,No,12,3,
23445,0,No,4,7,No,10,3,
23446,1,No,7,3,No,6,4,
23447,3,No,7,6,No,8,10,
23448,0,No,4,7,No,15,8,
23449,2,No,7,5,No,8,9,
23450,2,No,9,3,No,11,9,
23451,1,No,6,7,No,6,9,
23452,2,No,6,5,No,5,6,
23453,0,,8,3,No,10,8,
23454,0,No,9,5,No,14,9,
23455,0,,9,5,No,14,6,
23456,7,Yes,1,1,Yes,4,0,
23457,10,Yes,1,,,4,2,
23458,2,No,6,6,No,11,7,
23459,1,No,7,4,No,6,4,
23460,1,No,6,6,No,12,,
23461,4,No,5,6,No,9,3,
23462,6,Yes,2,3,Yes,1,0,
23463,2,No,8,5,No,14,9,
23464,0,No,8,5,No,13,4,
23465,7,Yes,1,0,Yes,2,,
23466,1,No,5,7,No,,3,
23467,1,No,7,7,No,,8,
23468,6,Yes,2,1,Yes,5,0,
23469,4,Yes,3,0,Yes,,2,
23470,4,Yes,,1,Yes,4,1,
23471,,No,7,5,No,7,7,
23472,0,No,8,,No,14,4,
23473,2,No,8,,No,7,9,
23474,2,No,8,5,No,14,7,
23475,4,No,4,5,No,10,8,
23476,1,No,10,4,No,11,3,
23477,5,Yes,0,1,Yes,4,,
23478,0,No,3,7,No,5,6,
23479,4,,0,2,,5,0,
23480,2,No,7,5,No,6,5,
23481,0,No,4,6,No,11,8,
23482,1,No,6,6,No,8,8,
23483,1,No,4,,No,9,3,
23484,11,Yes,0,1,Yes,0,2,
23485,0,No,5,5,No,9,4,
23486,2,No,9,6,No,9,5,
23487,3,No,5,7,No,8,3,
23488,1,No,6,6,No,13,9,
23489,3,No,9,7,No,12,6,
23490,3,No,9,5,,14,7,
23491,11,Yes,1,3,Yes,4,0,
23492,2,No,6,4,No,11,,
23493,10,Yes,0,3,Yes,4,2,
23494,1,No,4,7,No,7,6,
23495,3,,6,4,No,7,6,
23496,0,No,6,3,No,9,4,
23497,10,Yes,1,2,Yes,2,,
23498,0,No,6,4,No,4,9,
23499,7,Yes,1,1,Yes,1,3,
23500,0,No,4,4,No,6,,
23501,3,No,4,7,No,14,8,
23502,6,Yes,3,2,Yes,4,,
23503,0,No,7,4,No,14,10,
23504,7,Yes,2,1,Yes,0,2,
23505,0,No,,6,No,9,7,
23506,4,No,8,3,No,11,5,
23507,1,No,6,3,No,10,7,
23508,,No,8,3,No,11,7,
23509,9,Yes,0,3,Yes,1,1,
23510,0,No,4,5,No,13,,
23511,3,No,5,5,No,8,6,
23512,7,,2,1,Yes,5,2,
23513,9,Yes,3,,Yes,0,0,
23514,2,No,8,3,No,7,9,
23515,4,No,5,5,No,10,7,
23516,0,No,5,5,No,,7,
23517,4,Yes,3,1,Yes,1,,
23518,10,Yes,2,,Yes,5,2,
23519,4,No,8,7,No,15,9,
23520,3,No,9,3,No,8,3,
23521,2,No,9,5,No,12,10,
23522,0,No,,3,No,10,8,
23523,2,No,3,6,No,7,5,
23524,2,No,9,4,No,7,4,
23525,10,Yes,,1,Yes,5,1,
23526,3,No,6,5,No,14,6,
23527,,No,6,4,No,11,7,
23528,3,No,4,5,No,11,8,
23529,10,Yes,3,0,Yes,1,1,
23530,2,No,6,7,No,13,9,
23531,7,Yes,1,1,Yes,4,1,
23532,2,No,7,3,No,6,9,
23533,0,No,6,6,No,4,7,
23534,1,No,5,7,No,13,5,
23535,2,No,4,,No,10,4,
23536,0,No,7,7,No,14,7,
23537,3,No,10,3,No,5,9,
23538,0,No,7,5,No,5,7,
23539,2,No,4,5,No,10,7,
23540,3,No,,4,No,12,3,
23541,11,Yes,1,3,Yes,0,,
23542,,Yes,3,1,Yes,5,0,
23543,1,No,7,3,No,10,6,
23544,2,No,10,6,No,5,6,
23545,2,No,9,3,,10,6,
23546,,No,7,4,No,11,4,
23547,11,No,9,6,No,13,4,
23548,8,Yes,,2,Yes,0,0,
23549,2,No,8,,No,6,3,
23550,1,No,8,5,No,11,4,
23551,3,,4,5,No,7,4,
23552,9,Yes,,2,Yes,1,0,
23553,3,No,8,3,No,7,6,
23554,3,No,8,,No,12,4,
23555,0,No,6,7,No,12,7,
23556,0,No,6,3,No,,4,
23557,0,,4,5,No,14,6,
23558,8,Yes,3,2,,3,0,
23559,10,Yes,1,1,Yes,3,0,
23560,6,,2,0,Yes,4,2,
23561,,No,6,6,No,6,4,
23562,0,No,6,7,No,8,8,
23563,7,Yes,2,1,Yes,2,,
23564,,No,7,6,No,5,6,
23565,1,No,6,5,No,12,8,
23566,1,No,7,6,No,13,9,
23567,2,No,9,5,No,13,6,
23568,4,Yes,,0,Yes,4,2,
23569,2,No,6,6,No,15,10,
23570,2,No,6,3,No,12,9,
23571,2,No,10,7,No,15,9,
23572,11,Yes,,2,Yes,4,2,
23573,11,Yes,0,1,Yes,5,,
23574,8,Yes,2,0,Yes,,1,
23575,8,Yes,0,1,Yes,2,1,
23576,2,No,,3,No,14,6,
23577,2,No,4,,No,14,5,
23578,2,No,5,6,No,10,,
23579,1,No,,3,No,8,3,
23580,9,Yes,0,2,,2,2,
23581,3,No,4,4,No,8,8,
23582,2,No,9,3,No,7,5,
23583,2,,6,3,No,5,9,
23584,1,No,5,7,No,13,4,
23585,1,No,7,7,No,10,3,
23586,5,Yes,2,3,Yes,4,2,
23587,4,,1,1,Yes,3,2,
23588,1,No,10,4,No,11,8,
23589,7,Yes,0,,Yes,3,1,
23590,0,,8,4,No,14,7,
23591,6,Yes,3,2,,3,0,
23592,2,,6,6,No,12,5,
23593,2,No,8,5,No,8,8,
23594,,No,4,3,No,12,5,
23595,1,No,,3,No,8,6,
23596,9,Yes,3,3,Yes,2,2,
23597,3,No,5,7,No,15,4,
23598,2,No,9,6,No,6,10,
23599,0,No,5,6,No,11,6,
23600,1,No,5,3,No,8,6,
23601,3,No,5,5,No,10,5,
23602,,No,4,4,No,15,4,
23603,0,No,,4,No,15,8,
23604,1,No,5,7,No,4,8,
23605,,Yes,3,0,Yes,0,2,
23606,1,No,8,7,No,4,9,
23607,3,No,,5,No,,4,
23608,3,No,6,3,No,8,6,
23609,3,No,7,3,No,12,5,
23610,1,No,5,7,No,12,9,
23611,2,No,9,,No,14,3,
23612,3,,8,5,No,14,9,
23613,2,No,6,6,No,6,3,
23614,2,No,5,4,No,14,3,
23615,,Yes,2,1,Yes,0,1,
23616,2,No,4,7,No,13,3,
23617,2,No,9,4,No,11,10,
23618,6,,2,1,Yes,4,1,
23619,10,Yes,2,3,Yes,1,2,
23620,1,No,9,5,No,5,4,
23621,11,Yes,3,3,Yes,2,1,
23622,0,No,4,7,No,5,8,
23623,1,,5,3,No,7,6,
23624,3,,4,6,No,11,8,
23625,1,No,7,7,No,13,8,
23626,0,No,9,,No,15,8,
23627,1,No,8,3,No,6,,
23628,10,Yes,1,2,,3,1,
23629,1,No,9,7,,8,6,
23630,3,No,9,6,No,9,5,
23631,8,Yes,4,2,Yes,3,,
23632,1,No,6,6,No,9,,
23633,2,No,7,3,No,10,3,
23634,10,Yes,2,1,Yes,0,3,
23635,0,No,4,6,No,5,4,
23636,8,Yes,0,0,Yes,3,,
23637,6,Yes,0,2,Yes,5,1,
23638,1,No,7,5,No,6,4,
23639,3,No,7,4,No,15,6,
23640,0,No,9,4,No,15,8,
23641,1,No,4,7,No,14,8,
23642,2,No,3,5,No,14,,
23643,10,Yes,2,3,Yes,3,0,
23644,6,Yes,,3,Yes,4,1,
23645,3,No,,7,No,12,8,
23646,1,No,8,6,No,13,10,
23647,1,No,4,6,No,6,4,
23648,1,,4,4,No,9,9,
23649,3,No,8,4,No,6,4,
23650,2,No,3,6,No,13,8,
23651,0,,4,5,No,6,7,
23652,2,,8,7,No,8,8,
23653,,No,8,4,No,11,5,
23654,4,Yes,2,,Yes,5,2,
23655,4,Yes,2,1,Yes,2,1,
23656,9,Yes,1,1,Yes,2,3,
23657,3,No,9,5,No,15,,
23658,1,No,,6,No,13,8,
23659,2,No,9,7,No,5,7,
23660,6,Yes,1,3,Yes,4,,
23661,0,No,6,6,No,14,2,
23662,7,,3,0,Yes,5,0,
23663,3,No,5,6,No,10,3,
23664,3,No,8,3,No,12,10,
23665,0,No,10,5,No,10,4,
23666,4,Yes,2,0,Yes,0,2,
23667,1,No,,5,No,9,7,
23668,8,,0,0,Yes,3,0,
23669,3,No,,5,No,7,7,
23670,3,No,5,3,No,10,4,
23671,11,Yes,3,,Yes,3,0,
23672,6,Yes,2,3,,4,3,
23673,10,Yes,0,1,Yes,2,3,
23674,0,No,4,7,No,6,8,
23675,1,No,9,4,No,14,10,
23676,3,No,9,5,No,15,7,
23677,6,Yes,3,0,Yes,3,2,
23678,0,No,7,4,No,5,6,
23679,2,No,6,3,No,7,,
23680,1,No,4,5,,15,8,
23681,2,No,6,5,No,5,4,
23682,4,,0,0,Yes,2,2,
23683,0,,4,5,No,10,,
23684,1,,9,4,No,11,8,
23685,,No,9,,No,12,5,
23686,3,No,8,4,No,11,7,
23687,1,No,8,6,No,5,7,
23688,7,Yes,3,,Yes,2,0,
23689,3,No,4,7,No,7,4,
23690,2,No,6,3,No,10,5,
23691,7,Yes,3,0,Yes,3,3,
23692,2,No,7,,No,11,6,
23693,4,Yes,2,0,,4,0,
23694,5,Yes,2,2,,1,0,
23695,1,No,4,6,No,9,7,
23696,9,Yes,0,0,Yes,4,,
23697,4,,1,0,Yes,4,0,
23698,7,,3,2,Yes,1,2,
23699,3,No,,3,No,8,9,
23700,4,No,9,5,No,13,5,
23701,6,Yes,1,0,Yes,2,2,
23702,2,No,10,7,No,11,7,
23703,,Yes,3,0,Yes,3,2,
23704,7,Yes,1,2,,2,2,
23705,1,No,9,7,No,15,9,
23706,1,No,6,3,No,6,6,
23707,3,No,,4,No,11,10,
23708,9,Yes,3,0,,1,2,
23709,1,No,8,4,No,5,,
23710,10,Yes,2,2,Yes,4,,
23711,9,No,9,3,No,11,7,
23712,8,Yes,3,0,Yes,2,2,
23713,2,No,7,3,No,,5,
23714,4,Yes,,0,Yes,5,2,
23715,10,Yes,1,0,Yes,0,1,
23716,2,No,7,4,No,14,5,
23717,0,No,,6,No,6,4,
23718,8,Yes,0,3,,3,2,
23719,3,No,4,6,No,10,9,
23720,0,No,8,3,No,8,10,
23721,3,No,,7,No,5,7,
23722,0,No,9,6,No,,5,
23723,0,No,7,6,No,13,10,
23724,1,No,8,6,No,6,4,
23725,1,No,6,,No,13,7,
23726,1,No,3,5,No,8,8,
23727,4,No,10,3,No,14,7,
23728,2,No,9,5,No,13,9,
23729,,No,9,4,No,9,9,
23730,1,No,8,3,No,9,4,
23731,0,No,7,5,No,,8,
23732,5,No,6,6,No,9,8,
23733,1,No,10,3,No,8,6,
23734,4,Yes,0,2,Yes,0,0,
23735,0,No,4,7,No,15,9,
23736,3,No,8,3,No,11,6,
23737,0,No,7,7,No,7,3,
23738,,Yes,3,3,,4,3,
23739,0,No,9,4,No,4,3,
23740,10,,3,2,Yes,2,2,
23741,5,,3,1,Yes,,2,
23742,0,No,6,7,No,10,8,
23743,7,,0,2,Yes,4,1,
23744,,No,4,5,No,6,6,
23745,2,No,9,3,No,13,5,
23746,1,No,8,6,No,15,8,
23747,1,No,7,4,No,7,5,
23748,4,No,4,7,No,7,9,
23749,0,No,4,5,No,8,8,
23750,3,No,5,7,No,11,3,
23751,0,No,4,4,No,4,6,
23752,2,No,5,5,No,9,10,
23753,2,,6,3,No,10,,
23754,3,No,,4,No,15,4,
23755,1,No,8,6,No,9,3,
23756,3,No,4,4,No,12,9,
23757,2,No,9,3,No,15,8,
23758,0,No,6,3,No,15,7,
23759,0,No,8,6,No,7,5,
23760,11,Yes,1,2,Yes,3,,
23761,2,No,7,7,No,6,3,
23762,1,No,4,5,No,4,7,
23763,3,No,,3,No,12,7,
23764,2,No,6,4,No,8,7,
23765,3,No,6,3,No,14,4,
23766,0,No,9,5,No,11,4,
23767,1,No,8,7,No,11,4,
23768,4,,3,1,Yes,5,1,
23769,3,No,9,6,,12,7,
23770,11,Yes,2,0,Yes,4,3,
23771,0,No,7,5,No,10,5,
23772,3,No,7,6,No,14,6,
23773,1,No,6,6,No,15,,
23774,3,No,4,6,No,8,4,
23775,4,No,8,7,No,7,5,
23776,2,No,4,5,No,11,6,
23777,0,,5,3,No,6,7,
23778,9,Yes,0,0,Yes,3,,
23779,2,No,,5,No,10,4,
23780,9,Yes,2,1,Yes,0,1,
23781,,Yes,2,3,Yes,5,0,
23782,2,No,4,7,No,9,3,
23783,3,No,9,6,No,10,3,
23784,3,No,8,7,No,12,4,
23785,1,,6,5,No,10,6,
23786,0,No,9,7,No,10,9,
23787,0,No,8,6,No,5,4,
23788,,No,5,7,No,13,7,
23789,2,No,5,7,No,9,,
23790,3,,8,3,No,13,7,
23791,0,,4,5,No,12,3,
23792,1,No,4,6,No,10,7,
23793,0,No,3,4,No,,5,
23794,2,No,7,5,No,5,7,
23795,0,,5,3,No,11,8,
23796,2,No,8,6,No,15,8,
23797,1,No,9,3,No,12,7,
23798,3,No,9,5,No,11,4,
23799,11,Yes,2,1,Yes,,0,
23800,2,No,8,6,No,4,3,
23801,8,Yes,1,2,Yes,4,3,
23802,,Yes,1,0,Yes,4,,
23803,2,No,9,7,No,7,5,
23804,3,No,5,3,No,7,4,
23805,3,No,7,3,No,7,9,
23806,0,,5,,No,,9,
23807,7,Yes,1,,,2,0,
23808,3,No,6,3,No,10,5,
23809,3,No,5,3,No,13,7,
23810,6,,2,1,Yes,0,0,
23811,1,No,7,,No,6,4,
23812,1,No,,5,No,9,8,
23813,11,Yes,3,2,Yes,4,2,
23814,3,,3,5,No,5,,
23815,1,No,6,3,No,7,6,
23816,,No,8,,No,5,9,
23817,1,No,4,5,No,6,7,
23818,10,Yes,,0,Yes,5,1,
23819,1,No,7,4,No,,10,
23820,1,,6,5,,13,7,
23821,1,No,,4,No,12,6,
23822,0,No,9,,No,13,9,
23823,2,No,4,7,No,9,10,
23824,3,No,6,5,No,12,7,
23825,0,No,,5,No,14,9,
23826,3,No,,5,No,11,4,
23827,0,No,9,3,No,11,6,
23828,3,No,6,6,,5,3,
23829,10,Yes,,2,Yes,2,1,
23830,3,No,,6,No,14,5,
23831,8,,3,1,Yes,3,0,
23832,8,Yes,1,3,Yes,1,2,
23833,2,No,6,5,No,11,8,
23834,1,No,4,7,No,5,9,
23835,2,No,,3,No,15,5,
23836,0,No,9,3,No,11,8,
23837,7,Yes,0,2,Yes,,,
23838,0,No,6,6,No,7,3,
23839,3,No,6,3,No,8,4,
23840,2,,3,5,No,8,8,
23841,7,,0,2,Yes,3,1,
23842,5,Yes,2,2,Yes,4,2,
23843,6,Yes,3,1,Yes,4,3,
23844,11,No,2,4,No,2,3,
23845,0,No,5,6,No,8,9,
23846,,,,0,Yes,1,1,
23847,1,No,9,4,No,6,3,
23848,3,,9,5,No,6,6,
23849,1,No,5,5,No,6,4,
23850,1,No,3,6,No,12,6,
23851,2,No,6,4,No,15,9,
23852,0,No,6,4,No,13,4,
23853,0,No,9,3,No,6,9,
23854,6,Yes,3,2,Yes,2,3,
23855,0,,5,6,No,11,6,
23856,10,Yes,,3,Yes,4,0,
23857,9,Yes,4,0,Yes,0,0,
23858,6,,1,2,Yes,1,,
23859,10,,3,0,Yes,1,2,
23860,2,No,5,5,No,13,8,
23861,0,,4,6,No,14,3,
23862,8,Yes,4,0,Yes,5,2,
23863,3,No,7,7,No,7,8,
23864,4,No,8,3,No,15,8,
23865,1,No,3,,No,4,3,
23866,3,,7,6,No,12,6,
23867,7,Yes,1,0,,2,2,
23868,,No,9,4,No,11,7,
23869,0,No,5,3,No,9,9,
23870,8,Yes,,0,Yes,2,2,
23871,7,Yes,2,2,,4,2,
23872,7,No,5,5,No,8,4,
23873,2,No,4,4,No,6,3,
23874,4,Yes,3,3,Yes,,0,
23875,0,No,6,5,No,12,4,
23876,0,No,9,7,No,12,5,
23877,8,Yes,2,1,Yes,5,0,
23878,0,No,7,6,No,10,10,
23879,3,No,3,5,No,8,7,
23880,4,No,7,7,No,13,6,
23881,2,No,8,,No,10,6,
23882,3,No,4,3,No,13,4,
23883,1,No,4,3,No,4,7,
23884,6,Yes,3,,Yes,3,2,
23885,2,No,4,,No,7,5,
23886,3,No,8,4,No,10,,
23887,2,No,7,6,No,14,6,
23888,,No,6,3,No,11,8,
23889,6,Yes,2,1,,0,2,
23890,3,No,3,6,No,7,9,
23891,4,No,9,5,No,12,5,
23892,4,Yes,2,2,Yes,5,3,
23893,,No,7,,No,14,9,
23894,0,No,4,6,,7,3,
23895,0,,7,3,No,5,5,
23896,0,No,4,5,No,3,7,
23897,3,No,5,4,No,6,4,
23898,6,Yes,1,1,,3,1,
23899,10,Yes,3,3,Yes,5,0,
23900,4,No,5,,No,13,9,
23901,2,No,9,6,No,8,7,
23902,1,No,8,5,No,4,7,
23903,4,No,4,5,No,10,10,
23904,0,No,3,5,No,14,8,
23905,4,No,8,6,No,11,5,
23906,1,No,5,5,No,5,6,
23907,4,No,8,5,No,13,9,
23908,0,No,8,4,No,12,,
23909,0,No,8,6,No,11,6,
23910,1,No,10,5,No,4,9,
23911,11,,,2,Yes,3,1,
23912,6,,3,1,Yes,3,1,
23913,0,No,5,5,No,9,6,
23914,3,No,7,6,No,4,7,
23915,2,No,7,,No,11,8,
23916,0,No,8,5,No,4,8,
23917,6,Yes,2,2,Yes,5,3,
23918,4,,0,1,Yes,5,0,
23919,1,No,7,,No,11,7,
23920,10,,1,2,Yes,5,3,
23921,2,No,8,3,No,12,10,
23922,0,No,9,4,No,11,3,
23923,3,No,3,5,No,14,8,
23924,3,No,6,3,No,5,1,
23925,0,No,8,7,No,14,5,
23926,0,No,8,5,No,8,4,
23927,1,No,8,3,No,11,4,
23928,2,No,8,7,No,14,4,
23929,0,No,7,3,No,13,7,
23930,1,No,9,,No,11,4,
23931,0,No,4,7,No,13,7,
23932,3,No,7,,No,5,3,
23933,2,No,6,5,,11,3,
23934,10,Yes,0,,Yes,0,1,
23935,2,No,,3,No,12,4,
23936,0,No,5,7,No,9,10,
23937,4,Yes,0,3,Yes,5,0,
23938,2,No,9,6,No,6,4,
23939,2,No,4,,No,5,8,
23940,10,Yes,1,0,Yes,1,3,
23941,8,,0,0,,2,0,
23942,2,No,7,7,No,14,6,
23943,2,No,6,4,No,15,6,
23944,0,No,9,,No,,3,
23945,2,No,9,7,No,11,,
23946,4,No,3,7,No,7,7,
23947,3,No,7,4,No,9,4,
23948,2,,5,7,No,11,10,
23949,11,,1,1,Yes,2,0,
23950,0,No,4,4,No,8,9,
23951,3,,6,3,No,11,8,
23952,1,No,8,6,No,13,3,
23953,1,No,5,5,No,13,10,
23954,5,,2,,Yes,5,2,
23955,2,No,8,,No,14,3,
23956,2,,6,4,No,11,7,
23957,1,No,4,7,No,,9,
23958,,Yes,2,2,Yes,4,2,
23959,4,,9,6,No,11,7,
23960,2,No,5,,No,15,3,
23961,2,No,6,7,No,5,6,
23962,2,No,6,5,No,13,7,
23963,11,Yes,0,3,Yes,4,0,
23964,2,No,4,7,No,11,8,
23965,3,,5,7,No,10,7,
23966,1,No,4,4,No,7,4,
23967,1,,4,6,No,5,4,
23968,9,Yes,1,,Yes,5,0,
23969,9,Yes,2,3,Yes,2,0,
23970,1,No,,5,No,9,9,
23971,4,No,5,5,No,9,5,
23972,3,No,6,4,No,12,7,
23973,2,No,4,6,No,7,9,
23974,4,Yes,,2,Yes,5,0,
23975,,No,9,3,No,12,4,
23976,0,No,5,3,No,15,10,
23977,8,Yes,3,0,Yes,3,3,
23978,3,No,9,6,No,5,6,
23979,1,No,9,6,No,15,8,
23980,3,No,4,6,No,6,8,
23981,3,,4,6,No,12,8,
23982,2,No,7,7,No,7,8,
23983,3,No,6,4,No,14,7,
23984,4,,2,1,Yes,0,1,
23985,2,,8,4,No,9,8,
23986,6,Yes,0,3,Yes,2,2,
23987,1,No,9,7,No,,3,
23988,1,No,6,3,No,11,7,
23989,0,No,5,,No,5,9,
23990,11,Yes,0,3,Yes,1,0,
23991,0,No,3,4,No,7,9,
23992,2,No,8,4,No,15,9,
23993,7,Yes,0,2,No,1,0,
23994,1,No,3,5,No,5,8,
23995,0,No,7,3,No,5,3,
23996,6,Yes,2,1,Yes,1,,
23997,,No,8,3,No,12,9,
23998,5,Yes,0,2,,0,1,
23999,1,No,7,5,No,12,8,
24000,3,No,9,4,No,5,5,
24001,3,No,5,5,No,15,6,
24002,3,No,10,5,No,15,4,
24003,1,No,4,6,No,11,5,
24004,2,No,8,7,No,8,8,
24005,9,No,9,7,No,12,10,
24006,4,No,5,3,No,13,8,
24007,1,No,10,4,No,9,7,
24008,1,No,9,3,No,8,5,
24009,1,No,7,3,No,13,9,
24010,1,No,10,3,No,14,7,
24011,3,,8,4,,11,5,
24012,4,No,6,6,No,5,5,
24013,9,Yes,3,1,Yes,1,1,
24014,0,No,7,7,No,10,8,
24015,1,,7,5,No,,8,
24016,2,No,4,5,No,12,7,
24017,,No,9,3,No,7,6,
24018,5,Yes,2,2,Yes,4,0,
24019,2,No,10,4,No,13,4,
24020,3,No,4,4,No,7,6,
24021,1,No,9,,No,6,3,
24022,5,Yes,3,1,Yes,2,2,
24023,5,No,6,4,No,7,6,
24024,9,Yes,2,0,Yes,5,,
24025,3,No,8,3,No,9,5,
24026,3,No,7,3,,9,,
24027,10,Yes,0,1,,3,2,
24028,7,,1,0,Yes,2,0,
24029,2,No,5,4,,10,7,
24030,10,Yes,3,3,Yes,4,0,
24031,8,Yes,0,0,Yes,2,5,
24032,2,No,9,3,No,6,10,
24033,1,No,3,7,No,8,4,
24034,4,No,4,6,No,13,3,
24035,2,No,7,3,No,4,8,
24036,0,No,5,6,No,14,8,
24037,0,No,,4,No,11,7,
24038,1,No,6,5,No,7,6,
24039,0,,4,7,No,8,6,
24040,5,Yes,0,1,,0,3,
24041,3,No,4,7,No,8,4,
24042,1,No,9,,No,8,6,
24043,1,No,9,3,No,5,7,
24044,1,No,4,,No,11,9,
24045,1,No,6,3,No,13,4,
24046,2,No,3,7,No,12,,
24047,11,Yes,4,0,Yes,4,0,
24048,9,Yes,0,0,,4,2,
24049,0,,5,5,No,14,5,
24050,0,No,5,5,No,4,3,
24051,4,Yes,1,,Yes,5,1,
24052,4,No,9,3,No,13,5,
24053,3,No,5,,No,6,9,
24054,9,,3,2,Yes,5,1,
24055,8,Yes,1,,Yes,3,1,
24056,2,No,5,,No,8,8,
24057,2,No,4,,No,13,6,
24058,3,No,7,6,No,14,5,
24059,3,No,5,,No,6,6,
24060,0,No,4,4,No,12,3,
24061,5,No,8,6,No,,5,
24062,,No,8,6,No,9,9,
24063,1,No,9,6,No,14,4,
24064,4,Yes,2,1,,3,2,
24065,0,No,8,5,No,11,7,
24066,3,No,5,3,No,14,8,
24067,9,Yes,,1,Yes,1,,
24068,,No,,7,No,6,,
24069,8,Yes,1,0,,4,0,
24070,8,Yes,3,2,Yes,3,3,
24071,9,Yes,2,0,,4,1,
24072,0,No,4,6,No,5,3,
24073,7,Yes,3,,Yes,3,0,
24074,7,Yes,0,2,Yes,2,2,
24075,1,No,4,5,No,11,5,
24076,2,No,,5,No,11,4,
24077,1,No,4,3,No,9,4,
24078,,No,5,5,No,12,8,
24079,1,No,7,7,No,12,3,
24080,3,No,6,4,No,8,4,
24081,5,Yes,3,,Yes,1,2,
24082,3,,7,7,No,14,8,
24083,0,No,5,6,No,5,6,
24084,3,No,7,6,No,9,3,
24085,3,No,6,4,No,7,3,
24086,4,Yes,1,0,Yes,5,1,
24087,1,No,8,,No,8,4,
24088,1,No,9,6,No,10,7,
24089,3,No,9,6,No,9,10,
24090,2,No,6,5,No,5,9,
24091,2,No,7,,No,8,3,
24092,6,,0,2,Yes,2,1,
24093,0,No,4,4,No,13,8,
24094,2,No,,3,No,14,5,
24095,2,No,7,7,No,7,7,
